grid_id,locality,centroid_lat,centroid_lon,area_sqkm,elevation_m,slope_deg,low_lying_score,dist_to_drain_m,drainage_density,dist_to_mithi_m,dist_to_coast_m,dist_to_hotspot_m,historical_hotspot_score,built_up_ratio
MUM_001515,Ghatkopar West,19.093056,72.92252,0.25,47.29,4.93,0.25,5007.9,0.2,5007.9,900.7,3473.8,0.055,0.687
MUM_001516,Ghatkopar West,19.097572,72.922464,0.25,39.61,7.98,0.25,4735.2,0.2,4735.2,1057.3,3736.5,0.044,0.752
MUM_001517,Vikhroli East,19.102088,72.922407,0.25,8.29,2.64,0.4,4462.6,0.2,4462.6,1213.9,4044.2,0.034,0.8
MUM_001518,Vikhroli East,19.106603,72.922351,0.25,15.73,3.4,0.4,4189.9,0.2,4189.9,1370.5,4239.5,0.029,0.719
MUM_001519,Vikhroli East,19.111119,72.922295,0.25,10.33,2.16,0.4,3917.2,0.2,3917.2,1527.2,4123.5,0.032,0.819
MUM_001520,Powai / Hiranandani,19.115635,72.922238,0.25,39.11,6.68,0.25,3644.5,0.2,3644.5,1683.8,4066.2,0.034,0.744
MUM_001521,Powai / Hiranandani,19.120151,72.922182,0.25,50.78,6.06,0.25,3371.8,0.2,3371.8,1840.4,4070.0,0.034,0.733
MUM_001522,Powai / Hiranandani,19.124667,72.922125,0.25,38.46,8.1,0.25,3099.1,0.2,3099.1,1997.0,4134.6,0.032,0.665
MUM_001523,Powai / Hiranandani,19.129182,72.922069,0.25,39.32,6.18,0.25,2826.4,0.2,2826.4,2153.6,4257.5,0.029,0.732
MUM_001524,Powai / Hiranandani,19.133698,72.922012,0.25,58.68,8.3,0.25,2568.0,0.2,2568.0,2310.3,4433.6,0.025,0.656
MUM_001525,Powai / Hiranandani,19.138214,72.921956,0.25,47.33,4.97,0.25,2383.1,0.2,2383.1,2466.9,4656.9,0.021,0.742
MUM_001526,Powai / Hiranandani,19.14273,72.921899,0.25,36.54,6.46,0.25,2294.3,0.2,2294.3,2623.5,4921.1,0.017,0.753
MUM_001527,Powai / Hiranandani,19.147245,72.921843,0.25,22.0,6.0,0.25,2312.6,0.2,2312.6,2780.1,5220.0,0.013,0.721
MUM_001528,Powai / Hiranandani,19.151761,72.921786,0.25,30.19,5.38,0.25,2435.7,0.2,2435.7,2936.7,5547.9,0.01,0.741
MUM_001529,Powai / Hiranandani,19.156277,72.92173,0.25,36.8,8.91,0.25,2649.0,0.2,2649.0,3078.4,5900.0,0.007,0.72
MUM_001530,Mulund West,19.160793,72.921673,0.25,9.88,2.28,0.4,2932.9,0.2,2932.9,3162.4,6272.2,0.005,0.79
MUM_001531,Mulund West,19.165309,72.921616,0.25,20.2,3.23,0.4,3269.0,0.2,3269.0,3246.4,6661.1,0.004,0.814
MUM_001532,Mulund West,19.169824,72.92156,0.25,18.67,2.86,0.4,3642.9,0.2,3642.9,3330.4,7064.1,0.003,0.784
MUM_001533,Mulund West,19.17434,72.921503,0.25,13.03,2.22,0.4,4044.2,0.2,4044.2,3414.4,7478.8,0.002,0.738
MUM_001534,Mulund West,19.178856,72.921446,0.25,7.03,1.8,0.4,4465.4,0.2,4465.4,3498.3,7903.3,0.001,0.787
MUM_001535,Mulund West,19.183372,72.92139,0.25,12.69,2.96,0.4,4901.5,0.2,4901.5,3582.3,8336.2,0.001,0.732
MUM_001536,Mulund West,19.187887,72.921333,0.25,18.73,1.41,0.4,5348.7,0.2,5348.7,3666.3,8776.3,0.001,0.717
MUM_001537,Mulund West,19.192403,72.921276,0.25,12.33,3.52,0.4,5804.6,0.2,5804.6,3750.3,9222.5,0.0,0.772
MUM_001538,Mulund West,19.196919,72.92122,0.25,15.07,2.05,0.4,6152.2,0.2,6267.2,3834.3,9673.9,0.0,0.749
MUM_001539,Mulund West,19.201435,72.921163,0.25,17.92,2.73,0.4,5919.4,0.2,6735.1,3918.2,9906.7,0.0,0.802
MUM_001540,Mulund West,19.20595,72.921106,0.25,12.4,3.61,0.4,5720.9,0.2,7207.4,3851.9,9554.9,0.0,0.824
MUM_001541,Mulund West,19.210466,72.921049,0.25,8.0,1.88,0.4,5560.5,0.2,7683.2,3642.7,9216.7,0.0,0.763
MUM_001542,Mulund West,19.214982,72.920993,0.25,8.21,1.9,0.4,5441.3,0.2,8161.8,3433.6,8893.9,0.001,0.773
MUM_001543,Mulund West,19.219498,72.920936,0.25,18.56,1.79,0.4,5366.4,0.2,8642.9,3224.4,8588.0,0.001,0.763
MUM_001544,Mulund West,19.224013,72.920879,0.25,17.91,3.32,0.4,5337.4,0.2,9126.0,3015.2,8301.0,0.001,0.734
MUM_001545,Mulund West,19.228529,72.920822,0.25,16.13,3.78,0.4,5081.3,0.2,9610.9,2806.1,8034.8,0.001,0.728
MUM_001546,Mulund West,19.233045,72.920765,0.25,11.82,3.37,0.4,4701.7,0.2,10097.2,2596.9,7791.7,0.002,0.709
MUM_001547,Borivali / Dahisar Subway,19.237561,72.920708,0.25,113.6,7.38,0.1,4346.6,0.2,10584.8,2387.7,7573.9,0.002,0.233
MUM_001548,Borivali / Dahisar Subway,19.242076,72.920652,0.25,47.05,7.02,0.1,4022.4,0.2,11073.5,2178.6,7383.5,0.002,0.373
MUM_001549,Borivali / Dahisar Subway,19.246592,72.920595,0.25,98.73,15.71,0.1,3737.2,0.2,11563.2,1969.4,7222.8,0.002,0.2
MUM_001550,Borivali / Dahisar Subway,19.251108,72.920538,0.25,166.64,7.64,0.1,3500.5,0.2,12053.7,1760.2,7093.8,0.003,0.251
MUM_001551,Borivali / Dahisar Subway,19.255624,72.920481,0.25,159.84,9.32,0.1,3322.7,0.2,12545.0,1551.1,6998.1,0.003,0.21
MUM_001552,Borivali / Dahisar Subway,19.260139,72.920424,0.25,88.35,13.08,0.1,3213.5,0.2,13036.9,1323.4,6937.3,0.003,0.401
MUM_001553,Borivali / Dahisar Subway,19.26447,72.920226,0.25,145.14,14.63,0.1,3180.2,0.2,13529.4,875.0,6912.2,0.003,0.242
MUM_001554,Mumbai Central,,,0.25,20.18,2.32,0.4,3225.0,0.2,14022.5,426.7,6923.3,0.003,0.719
MUM_001555,Ghatkopar West,19.066975,72.926042,0.1129,37.87,6.36,0.25,3264.1,0.2,14384.6,111.3,6909.8,0.003,0.677
MUM_001556,Ghatkopar West,19.070777,72.927171,0.1087,44.77,5.87,0.25,5775.9,0.2,5775.9,108.0,3507.7,0.054,0.748
MUM_001557,Ghatkopar West,19.075046,72.927495,0.2361,55.66,4.74,0.25,5676.9,0.2,5676.9,248.4,3731.1,0.045,0.736
MUM_001558,Ghatkopar West,19.079562,72.927439,0.25,32.96,4.65,0.25,5427.0,0.2,5427.0,425.9,3921.4,0.038,0.727
MUM_001559,Ghatkopar West,19.084078,72.927383,0.25,20.4,5.98,0.25,5154.3,0.2,5154.3,582.5,4155.9,0.031,0.754
MUM_001560,Ghatkopar West,19.088594,72.927327,0.25,49.64,6.3,0.25,4881.6,0.2,4881.6,739.1,4434.6,0.025,0.676
MUM_001561,Ghatkopar West,19.093109,72.92727,0.25,23.59,6.24,0.25,4608.9,0.2,4608.9,895.7,4720.5,0.02,0.684
MUM_001562,Vikhroli East,19.097625,72.927214,0.25,14.6,1.62,0.4,4336.3,0.2,4336.3,1052.3,4616.7,0.021,0.749
MUM_001563,Vikhroli East,19.102141,72.927158,0.25,20.62,2.01,0.4,4063.6,0.2,4063.6,1208.9,4565.6,0.022,0.754
MUM_001564,Vikhroli East,19.106657,72.927102,0.25,12.44,2.78,0.4,3790.9,0.2,3790.9,1365.6,4568.9,0.022,0.718
MUM_001565,Vikhroli East,19.111173,72.927045,0.25,18.43,1.93,0.4,3518.2,0.2,3518.2,1522.2,4626.6,0.021,0.825
MUM_001566,Vikhroli East,19.115689,72.926989,0.25,15.85,2.81,0.4,3247.9,0.2,3247.9,1678.8,4736.7,0.019,0.814
MUM_001567,Vikhroli East,19.120204,72.926933,0.25,13.23,2.29,0.4,3022.1,0.2,3022.1,1835.4,4895.6,0.017,0.733
MUM_001568,Powai / Hiranandani,19.12472,72.926876,0.25,22.05,3.62,0.25,2866.6,0.2,2866.6,1992.0,5098.8,0.014,0.652
MUM_001569,Powai / Hiranandani,19.129236,72.92682,0.25,57.54,8.25,0.25,2793.2,0.2,2793.2,2148.6,5341.2,0.012,0.676
MUM_001570,Powai / Hiranandani,19.133752,72.926764,0.25,59.05,8.37,0.25,2808.3,0.2,2808.3,2305.3,5617.7,0.009,0.702
MUM_001571,Powai / Hiranandani,19.138268,72.926707,0.25,25.06,8.45,0.25,2910.5,0.2,2910.5,2461.9,5923.6,0.007,0.704
MUM_001572,Powai / Hiranandani,19.142783,72.926651,0.25,47.24,7.55,0.25,3091.2,0.2,3091.2,2585.5,6254.6,0.005,0.765
MUM_001573,Powai / Hiranandani,19.147299,72.926594,0.25,22.98,5.68,0.25,3337.7,0.2,3337.7,2669.5,6606.8,0.004,0.667
MUM_001574,Powai / Hiranandani,19.151815,72.926538,0.25,60.97,8.18,0.25,3636.6,0.2,3636.6,2753.5,6977.2,0.003,0.71
MUM_001575,Mulund West,19.156331,72.926482,0.25,21.63,2.92,0.4,3976.1,0.2,3976.1,2837.5,7362.8,0.002,0.829
MUM_001576,Mulund West,19.160847,72.926425,0.25,11.89,1.7,0.4,4346.7,0.2,4346.7,2921.5,7761.6,0.002,0.774
MUM_001577,Mulund West,19.165362,72.926369,0.25,13.78,1.73,0.4,4741.1,0.2,4741.1,3005.4,8171.5,0.001,0.756
MUM_001578,Mulund West,19.169878,72.926312,0.25,14.19,2.14,0.4,5153.9,0.2,5153.9,3089.4,8590.9,0.001,0.78
MUM_001579,Mulund West,19.174394,72.926256,0.25,8.28,3.6,0.4,5581.0,0.2,5581.0,3173.4,9018.5,0.001,0.752
MUM_001580,Mulund West,19.17891,72.926199,0.25,15.78,2.35,0.4,6019.3,0.2,6019.3,3257.4,9453.3,0.0,0.706
MUM_001581,Mulund West,19.183425,72.926142,0.25,12.45,2.06,0.4,6466.5,0.2,6466.5,3341.4,9894.2,0.0,0.765
MUM_001582,Mulund West,19.187941,72.926086,0.25,16.75,3.23,0.4,6373.9,0.2,6921.0,3425.3,10261.8,0.0,0.804
MUM_001583,Mulund West,19.192457,72.926029,0.25,13.47,3.98,0.4,6190.0,0.2,7381.4,3397.7,9922.6,0.0,0.757
MUM_001584,Mulund West,19.196973,72.925973,0.25,11.69,3.32,0.4,6042.0,0.2,7846.6,3188.6,9597.4,0.0,0.741
MUM_001585,Mulund West,19.201489,72.925916,0.25,8.62,2.08,0.4,5932.6,0.2,8315.9,2979.4,9287.8,0.0,0.763
MUM_001586,Mulund West,19.206004,72.92586,0.25,11.69,2.05,0.4,5863.9,0.2,8788.5,2770.2,8995.3,0.001,0.835
MUM_001587,Mulund West,19.21052,72.925803,0.25,7.78,2.85,0.4,5784.7,0.2,9264.1,2561.1,8721.7,0.001,0.82
MUM_001588,Mulund West,19.215036,72.925746,0.25,15.63,1.62,0.4,5408.3,0.2,9742.0,2351.9,8468.8,0.001,0.819
MUM_001589,Mulund West,19.219552,72.92569,0.25,17.62,2.9,0.4,5053.3,0.2,10222.1,2142.8,8238.5,0.001,0.726
MUM_001590,Mulund West,19.224067,72.925633,0.25,9.29,1.36,0.4,4724.7,0.2,10704.0,1933.6,8032.8,0.001,0.749
MUM_001591,Mulund West,19.228583,72.925576,0.25,15.15,3.43,0.4,4428.3,0.2,11187.5,1724.4,7853.5,0.001,0.779
MUM_001592,Mulund West,19.233099,72.925519,0.25,8.35,2.49,0.4,4170.9,0.2,11672.4,1515.3,7702.6,0.002,0.738
MUM_001593,Mulund West,19.237615,72.925463,0.25,17.82,1.97,0.4,3960.2,0.2,12158.5,1306.1,7581.7,0.002,0.781
MUM_001594,Borivali / Dahisar Subway,19.24213,72.925406,0.25,88.04,8.55,0.1,3804.0,0.2,12645.7,1096.9,7492.4,0.002,0.339
MUM_001595,Borivali / Dahisar Subway,19.246646,72.925349,0.25,119.0,13.01,0.1,3709.0,0.2,13133.9,887.8,7435.6,0.002,0.201
MUM_001596,Borivali / Dahisar Subway,19.251162,72.925292,0.25,68.51,8.54,0.1,3680.2,0.2,13622.9,653.7,7412.2,0.002,0.321
MUM_001597,Borivali / Dahisar Subway,19.255678,72.925236,0.2289,118.71,6.01,0.1,3702.3,0.2,14091.7,228.3,7407.4,0.002,0.445
MUM_001598,Borivali / Dahisar Subway,19.260193,72.925179,0.0992,154.65,6.21,0.1,5705.6,0.2,5705.6,99.6,4259.8,0.029,0.207
MUM_001599,Borivali / Dahisar Subway,19.263567,72.924703,0.1817,92.09,12.61,0.1,5508.5,0.2,5508.5,175.5,4542.9,0.023,0.286
MUM_001600,Mumbai Central,,,0.2455,12.54,3.86,0.4,5295.3,0.2,5295.3,269.4,4843.6,0.018,0.741
MUM_001601,Ghatkopar West,19.075615,72.931065,0.25,35.03,8.21,0.25,5028.0,0.2,5028.0,420.9,5135.2,0.014,0.742
MUM_001602,Ghatkopar West,19.079709,72.932072,0.25,63.19,5.57,0.25,4755.3,0.2,4755.3,577.5,5111.2,0.014,0.662
MUM_001603,Ghatkopar West,19.084131,72.932133,0.25,38.36,4.85,0.25,4482.6,0.2,4482.6,734.1,5065.1,0.015,0.746
MUM_001604,Ghatkopar West,19.088647,72.932077,0.25,39.47,4.63,0.25,4210.0,0.2,4210.0,890.7,5068.1,0.015,0.698
MUM_001605,Vikhroli East,19.093163,72.93202,0.25,8.77,2.13,0.4,3937.3,0.2,3937.3,1047.3,5120.1,0.014,0.797
MUM_001606,Vikhroli East,19.097679,72.931964,0.25,17.41,1.41,0.4,3686.0,0.2,3686.0,1204.0,5219.8,0.013,0.798
MUM_001607,Vikhroli East,19.102194,72.931908,0.25,19.41,2.28,0.4,3488.8,0.2,3488.8,1360.6,5364.4,0.011,0.779
MUM_001608,Vikhroli East,19.10671,72.931852,0.25,10.15,2.04,0.4,3355.0,0.2,3355.0,1517.2,5550.5,0.01,0.723
MUM_001609,Vikhroli East,19.111226,72.931796,0.25,18.68,3.98,0.4,3292.5,0.2,3292.5,1673.8,5773.9,0.008,0.758
MUM_001610,Vikhroli East,19.115742,72.93174,0.25,19.93,2.34,0.4,3305.3,0.2,3305.3,1830.4,6030.7,0.007,0.704
MUM_001611,Vikhroli East,19.120258,72.931684,0.25,14.97,2.08,0.4,3392.6,0.2,3392.6,1987.0,6316.6,0.005,0.831
MUM_001612,Vikhroli East,19.124774,72.931627,0.25,16.44,1.54,0.4,3548.8,0.2,3548.8,2092.6,6628.0,0.004,0.778
MUM_001613,Powai / Hiranandani,19.129289,72.931571,0.25,47.17,3.7,0.25,3765.4,0.2,3765.4,2176.6,6961.4,0.003,0.745
MUM_001614,Powai / Hiranandani,19.133805,72.931515,0.25,18.21,6.51,0.25,4032.7,0.2,4032.7,2260.6,7313.8,0.002,0.676
MUM_001615,Powai / Hiranandani,19.138321,72.931459,0.25,58.23,7.92,0.25,4341.4,0.2,4341.4,2344.6,7682.6,0.002,0.699
MUM_001616,Powai / Hiranandani,19.142837,72.931402,0.25,18.45,4.64,0.25,4683.1,0.2,4683.1,2428.6,8065.5,0.001,0.68
MUM_001617,Powai / Hiranandani,19.147353,72.931346,0.25,57.32,4.13,0.25,5051.4,0.2,5051.4,2512.5,8460.7,0.001,0.667
MUM_001618,Mulund West,19.151869,72.93129,0.25,19.0,2.5,0.4,5440.7,0.2,5440.7,2596.5,8866.4,0.001,0.803
MUM_001619,Mulund West,19.156384,72.931233,0.25,19.4,2.5,0.4,5846.8,0.2,5846.8,2680.5,9281.4,0.0,0.758
MUM_001620,Mulund West,19.1609,72.931177,0.25,17.99,1.98,0.4,6266.6,0.2,6266.6,2764.5,9704.4,0.0,0.802
MUM_001621,Mulund West,19.165416,72.931121,0.25,13.91,1.26,0.4,6697.3,0.2,6697.3,2848.5,10134.4,0.0,0.821
MUM_001622,Mulund West,19.169932,72.931064,0.25,20.9,2.46,0.4,6834.7,0.2,7137.1,2932.5,10570.5,0.0,0.735
MUM_001623,Mulund West,19.174448,72.931008,0.25,16.94,2.9,0.4,6663.6,0.2,7584.4,2943.6,10301.4,0.0,0.823
MUM_001624,Mulund West,19.178963,72.930952,0.25,19.22,1.23,0.4,6526.3,0.2,8037.9,2734.4,9988.6,0.0,0.809
MUM_001625,Mulund West,19.183479,72.930895,0.25,10.16,2.67,0.4,6425.1,0.2,8496.6,2525.3,9691.4,0.0,0.722
MUM_001626,Mulund West,19.187995,72.930839,0.25,11.1,2.56,0.4,6361.7,0.2,8959.7,2316.1,9411.5,0.0,0.834
MUM_001627,Mulund West,19.192511,72.930782,0.25,12.62,3.92,0.4,6115.0,0.2,9426.6,2106.9,9150.4,0.0,0.755
MUM_001628,Mulund West,19.197026,72.930726,0.25,17.29,1.61,0.4,5760.2,0.2,9896.8,1897.8,8909.6,0.001,0.833
MUM_001629,Mulund West,19.201542,72.930669,0.25,13.69,3.24,0.4,5428.3,0.2,10369.7,1688.6,8691.0,0.001,0.796
MUM_001630,Mulund West,19.206058,72.930613,0.25,14.01,2.87,0.4,5123.8,0.2,10845.0,1479.4,8496.3,0.001,0.797
MUM_001631,Mulund West,19.210574,72.930556,0.25,16.91,3.32,0.4,4851.8,0.2,11322.5,1270.3,8327.0,0.001,0.811
MUM_001632,Mulund West,19.21509,72.9305,0.25,11.95,3.89,0.4,4618.1,0.2,11801.9,1061.1,8184.9,0.001,0.811
MUM_001633,Mulund West,19.219605,72.930443,0.25,11.23,3.05,0.4,4428.7,0.2,12282.8,851.9,8071.2,0.001,0.747
MUM_001634,Mulund West,19.224121,72.930387,0.25,18.61,3.94,0.4,4289.5,0.2,12765.3,642.8,7987.3,0.001,0.71
MUM_001635,Mulund West,19.228637,72.93033,0.25,20.98,1.78,0.4,4205.6,0.2,13249.0,433.6,7934.1,0.001,0.742
MUM_001636,Mulund West,19.233153,72.930274,0.2349,19.31,2.52,0.4,4166.5,0.2,13720.4,241.2,7898.7,0.001,0.709
MUM_001637,Mulund West,19.237668,72.930217,0.0915,12.16,3.45,0.4,4103.5,0.2,14087.5,128.9,7818.5,0.001,0.835
MUM_001638,Mulund West,19.242184,72.93016,0.0966,19.63,3.48,0.4,5304.1,0.2,5304.1,97.3,5438.8,0.011,0.798
MUM_001639,Borivali / Dahisar Subway,19.2467,72.930104,0.179,139.9,7.56,0.1,5107.1,0.2,5107.1,173.0,5537.0,0.01,0.3
MUM_001640,Borivali / Dahisar Subway,19.251216,72.930047,0.2446,126.54,11.22,0.1,4895.2,0.2,4895.2,265.4,5559.4,0.01,0.206
MUM_001641,Borivali / Dahisar Subway,19.255731,72.92999,0.25,128.88,6.12,0.1,4629.0,0.2,4629.0,415.9,5567.4,0.01,0.228
MUM_001642,Borivali / Dahisar Subway,19.260078,72.929802,0.25,167.14,13.4,0.1,4363.6,0.2,4363.6,572.5,5614.8,0.009,0.351
MUM_001643,Mumbai Central,,,0.25,10.13,3.16,0.4,4138.3,0.2,4138.3,729.1,5705.9,0.009,0.73
MUM_001644,Mumbai Central,,,0.25,11.08,2.13,0.4,3963.6,0.2,3963.6,885.7,5838.4,0.008,0.748
MUM_001645,Ghatkopar West,19.084482,72.9355,0.25,22.71,7.56,0.25,3846.3,0.2,3846.3,1042.4,6009.8,0.007,0.697
MUM_001646,Vikhroli East,19.088864,72.936205,0.25,17.6,1.69,0.4,3791.9,0.2,3791.9,1199.0,6216.8,0.006,0.837
MUM_001647,Vikhroli East,19.093248,72.93673,0.25,10.87,3.96,0.4,3803.1,0.2,3803.1,1355.6,6455.9,0.005,0.779
MUM_001648,Vikhroli East,19.097732,72.936715,0.25,11.23,1.43,0.4,3879.1,0.2,3879.1,1512.2,6723.8,0.004,0.712
MUM_001649,Vikhroli East,19.102248,72.936659,0.25,17.25,3.24,0.4,4016.5,0.2,4016.5,1599.7,7017.1,0.003,0.782
MUM_001650,Vikhroli East,19.106764,72.936603,0.25,19.12,3.76,0.4,4209.1,0.2,4209.1,1683.7,7332.9,0.002,0.836
MUM_001651,Vikhroli East,19.111279,72.936547,0.25,9.09,1.39,0.4,4449.9,0.2,4449.9,1767.7,7668.2,0.002,0.832
MUM_001652,Vikhroli East,19.115795,72.936491,0.25,20.14,3.28,0.4,4731.4,0.2,4731.4,1851.7,8020.7,0.001,0.792
MUM_001653,Vikhroli East,19.120311,72.936434,0.25,12.44,1.38,0.4,5046.8,0.2,5046.8,1935.7,8388.2,0.001,0.774
MUM_001654,Vikhroli East,19.124827,72.936378,0.25,20.27,3.99,0.4,5390.2,0.2,5390.2,2019.6,8768.9,0.001,0.835
MUM_001655,Vikhroli East,19.129343,72.936322,0.25,15.16,2.33,0.4,5756.7,0.2,5756.7,2103.6,9161.0,0.0,0.702
MUM_001656,Vikhroli East,19.133859,72.936266,0.25,15.54,2.73,0.4,6142.0,0.2,6142.0,2187.6,9563.2,0.0,0.712
MUM_001657,Powai / Hiranandani,19.138374,72.93621,0.25,39.82,4.77,0.25,6542.8,0.2,6542.8,2271.6,9974.2,0.0,0.721
MUM_001658,Powai / Hiranandani,19.14289,72.936154,0.25,37.45,5.86,0.25,6956.5,0.2,6956.5,2355.6,10393.1,0.0,0.727
MUM_001659,Powai / Hiranandani,19.147406,72.936098,0.25,58.1,6.6,0.25,7300.7,0.2,7380.9,2439.6,10818.8,0.0,0.718
MUM_001660,Mulund West,19.151922,72.936042,0.25,11.52,3.44,0.4,7140.7,0.2,7814.2,2489.5,10690.2,0.0,0.713
MUM_001661,Mulund West,19.156438,72.935985,0.25,17.62,2.26,0.4,7012.8,0.2,8255.1,2280.3,10389.1,0.0,0.762
MUM_001662,Mulund West,19.160954,72.935929,0.25,13.57,1.78,0.4,6918.8,0.2,8702.3,2071.1,10103.7,0.0,0.72
MUM_001663,Mulund West,19.165469,72.935873,0.25,19.49,1.66,0.4,6821.7,0.2,9155.1,1862.0,9835.5,0.0,0.838
MUM_001664,Mulund West,19.169985,72.935817,0.25,16.39,2.44,0.4,6467.1,0.2,9612.5,1652.8,9586.0,0.0,0.804
MUM_001665,Mulund West,19.174501,72.93576,0.25,8.58,1.77,0.4,6132.7,0.2,10073.9,1443.6,9356.4,0.0,0.742
MUM_001666,Mulund West,19.179017,72.935704,0.25,7.28,2.94,0.4,5822.0,0.2,10538.9,1234.5,9148.5,0.0,0.761
MUM_001667,Mulund West,19.183533,72.935648,0.25,18.52,1.2,0.4,5539.2,0.2,11007.0,1025.3,8963.7,0.001,0.775
MUM_001668,Mulund West,19.188048,72.935592,0.25,20.41,1.38,0.4,5288.6,0.2,11477.7,816.1,8803.5,0.001,0.744
MUM_001669,Mulund West,19.192564,72.935535,0.25,13.24,2.46,0.4,5075.1,0.2,11950.8,607.0,8669.1,0.001,0.708
MUM_001670,Mulund West,19.19708,72.935479,0.25,13.63,1.35,0.4,4903.4,0.2,12426.0,397.8,8561.9,0.001,0.791
MUM_001671,Mulund West,19.201596,72.935423,0.2231,18.84,1.31,0.4,4758.1,0.2,12880.5,217.1,8461.3,0.001,0.714
MUM_001672,Mulund West,19.206112,72.935366,0.1137,21.68,3.69,0.4,4581.4,0.2,13306.1,112.1,8309.6,0.001,0.717
MUM_001673,Mulund West,19.210627,72.93531,0.094,11.4,2.78,0.4,4902.7,0.2,4902.7,95.0,5918.8,0.007,0.79
MUM_001674,Mulund West,19.215143,72.935253,0.1764,21.16,2.2,0.4,4732.5,0.2,4732.5,170.6,6043.1,0.007,0.838
MUM_001675,Mulund West,19.219659,72.935197,0.2437,14.17,3.81,0.4,4593.1,0.2,4593.1,261.4,6189.3,0.006,0.731
MUM_001676,Mulund West,19.224175,72.935141,0.25,17.41,3.09,0.4,4443.9,0.2,4443.9,410.9,6316.5,0.005,0.708
MUM_001677,Mulund West,19.228691,72.935084,0.25,11.15,2.14,0.4,4339.7,0.2,4339.7,567.5,6475.2,0.005,0.711
MUM_001678,Mulund West,19.233206,72.935028,0.25,17.3,1.32,0.4,4291.5,0.2,4291.5,724.1,6667.7,0.004,0.755
MUM_001679,Mulund West,19.237722,72.934971,0.25,8.55,1.48,0.4,4301.3,0.2,4301.3,880.8,6891.3,0.003,0.818
MUM_001680,Mulund West,19.242238,72.934915,0.25,17.8,2.17,0.4,4368.8,0.2,4368.8,1022.9,7142.8,0.003,0.767
MUM_001681,Mulund West,19.246754,72.934858,0.25,14.35,3.72,0.4,4491.2,0.2,4491.2,1106.8,7419.6,0.002,0.779
MUM_001682,Borivali / Dahisar Subway,19.251269,72.934802,0.25,76.59,10.82,0.1,4664.2,0.2,4664.2,1190.8,7718.9,0.002,0.319
MUM_001683,Borivali / Dahisar Subway,19.255688,72.934617,0.25,159.78,13.65,0.1,4882.6,0.2,4882.6,1274.8,8038.1,0.001,0.272
MUM_001684,Borivali / Dahisar Subway,19.259271,72.933765,0.25,179.04,8.31,0.1,5140.4,0.2,5140.4,1358.8,8375.1,0.001,0.273
MUM_001685,Mumbai Central,,,0.25,8.77,2.42,0.4,5432.2,0.2,5432.2,1442.8,8727.7,0.001,0.711
MUM_001686,Vikhroli East,19.098091,72.940059,0.25,14.98,1.86,0.4,5752.7,0.2,5752.7,1526.8,9094.1,0.001,0.748
MUM_001687,Vikhroli East,19.102467,72.940763,0.25,7.11,2.75,0.4,6097.3,0.2,6097.3,1610.7,9472.8,0.0,0.799
MUM_001688,Vikhroli East,19.106854,72.941305,0.25,9.81,1.42,0.4,6462.4,0.2,6462.4,1694.7,9862.3,0.0,0.732
MUM_001689,Vikhroli East,19.111333,72.941297,0.25,21.63,1.79,0.4,6844.5,0.2,6844.5,1778.7,10261.3,0.0,0.732
MUM_001690,Vikhroli East,19.115849,72.941241,0.25,8.26,2.68,0.4,7240.9,0.2,7240.9,1862.7,10668.9,0.0,0.792
MUM_001691,Vikhroli East,19.120364,72.941185,0.25,10.02,3.49,0.4,7649.5,0.2,7649.5,1946.7,11084.1,0.0,0.746
MUM_001692,Vikhroli East,19.12488,72.941129,0.25,15.02,2.24,0.4,7620.8,0.2,8068.5,2030.6,11087.9,0.0,0.72
MUM_001693,Vikhroli East,19.129396,72.941073,0.25,20.55,2.49,0.4,7501.1,0.2,8496.1,1826.1,10797.9,0.0,0.771
MUM_001694,Vikhroli East,19.133912,72.941018,0.25,17.0,2.21,0.4,7413.2,0.2,8931.3,1617.0,10523.6,0.0,0.704
MUM_001695,Vikhroli East,19.138428,72.940962,0.25,13.07,2.11,0.4,7174.0,0.2,9373.0,1407.8,10266.4,0.0,0.764
MUM_001696,Vikhroli East,19.142944,72.940905,0.25,14.94,2.67,0.4,6837.6,0.2,9820.3,1198.6,10027.6,0.0,0.783
MUM_001697,Mulund West,19.147459,72.940849,0.25,7.68,2.33,0.4,6522.2,0.2,10272.4,989.5,9808.4,0.0,0.814
MUM_001698,Mulund West,19.151975,72.940793,0.25,18.37,2.59,0.4,6231.1,0.2,10728.8,780.3,9610.3,0.0,0.71
MUM_001699,Mulund West,19.156491,72.940737,0.25,19.59,1.89,0.4,5967.7,0.2,11188.9,571.1,9434.5,0.0,0.724
MUM_001700,Mulund West,19.161007,72.940681,0.25,11.71,3.32,0.4,5735.8,0.2,11652.3,362.0,9282.4,0.0,0.816
MUM_001701,Mulund West,19.165523,72.940625,0.2079,7.99,3.77,0.4,5512.5,0.2,12085.1,195.8,9123.8,0.0,0.753
MUM_001702,Mulund West,19.170039,72.940569,0.094,20.06,1.92,0.4,5258.5,0.2,12490.9,96.0,8920.9,0.001,0.797
MUM_001703,Mulund West,19.174554,72.940513,0.0913,19.37,3.84,0.4,4771.1,0.2,4771.1,92.6,6660.8,0.004,0.832
MUM_001704,Mulund West,19.17907,72.940457,0.1738,19.02,1.81,0.4,4759.4,0.2,4759.4,168.1,6883.1,0.003,0.836
